Policy ID,Lapse,Lapse Year,Customer Info Exist ,Has Payment History,Policy Info Exist
PID_KX3RUYF,?,?,1,1,1
PID_1CPOJA3,?,?,1,0,1
PID_HFRR3R6,1,2019,0,1,1
PID_DMXLPL0,1,2019,1,1,1
PID_5DGXBMA,?,?,1,0,1
PID_G2ZOXQ6,?,?,1,1,1
PID_BFU0ES2,?,?,0,1,1
PID_Y5NP3XI,?,?,1,0,1
PID_N18DAJ5,?,?,1,0,1
PID_WV49WTB,1,2018,0,1,1
PID_F6PKTYJ,?,?,1,0,1
PID_NLK1FJJ,?,?,1,1,1
PID_04XUX42,1,2019,1,1,1
PID_THNZVFD,?,?,0,1,1
PID_CMKSA5B,1,2019,1,1,1
PID_AWLL8FM,1,2019,0,1,1
PID_P4O6CME,1,2019,0,1,1
PID_V9FDQSJ,1,2019,0,1,1
PID_UFLUVU0,?,?,1,0,1
PID_2AOPTUZ,1,2019,0,1,1
PID_JQ8455T,?,?,0,1,1
PID_U4YUDAX,1,2019,0,1,1
PID_RHHD2EZ,1,2018,0,1,1
PID_0DSC7MV,1,2019,0,1,1
PID_S8V1T2F,?,?,0,1,1
PID_B7GIEXA,1,2019,0,1,1
PID_9145KHJ,?,?,1,0,1
PID_MK78EM4,?,?,1,0,1
PID_3J8DTQ5,1,2018,0,1,1
PID_P02RDL8,1,2019,1,1,1
PID_LDKEWWN,?,?,1,0,1
PID_KA8U02I,?,?,1,0,1
PID_ZUG6EGO,?,?,1,1,1
PID_OM1NZZ5,?,?,1,0,1
PID_6YV1VAL,1,2018,0,1,1
PID_C0ZHFJJ,?,?,0,1,1
PID_1BPV3SI,1,2019,1,0,1
PID_W98JERV,1,2019,1,0,1
PID_J5AFWVL,?,?,1,0,1
PID_57C1QQI,?,?,1,0,1
PID_3OIC7YV,?,?,0,1,1
PID_YHBQCSY,1,2019,0,1,1
PID_7K1QD8K,?,?,0,1,1
PID_FU25CMH,?,?,1,0,1
PID_KKGBNV8,1,2019,0,1,1
PID_Q0P01ZT,1,2018,0,1,1
PID_FJLEI8E,?,?,1,0,1
PID_J56VIYL,?,?,1,1,1
PID_WN3DV14,1,2018,0,1,1
PID_2TYEJHO,?,?,1,1,1
PID_N10W2VG,?,?,0,1,1
PID_K45DXGU,1,2017,0,1,1
PID_639PJJO,?,?,1,0,1
PID_GBWF84P,1,2019,1,1,1
PID_Z95DIVA,1,2019,1,0,1
PID_DWHGZTK,?,?,1,0,1
PID_ZAKJYFQ,1,2019,1,1,1
PID_IC8ZRDM,1,2019,1,1,1
PID_UDPA3N8,1,2018,0,1,1
PID_85E3IX3,?,?,1,0,1
PID_K8AFXOM,?,?,1,0,1
PID_A9LHFWY,1,2018,0,1,1
PID_R80PRPJ,?,?,0,1,1
PID_97EVEMA,1,2018,0,1,1
PID_YXGQ5QD,1,2019,1,1,1
PID_OUQM83F,?,?,1,1,1
PID_T1MIXXY,?,?,1,0,1
PID_H5Q78DC,?,?,1,0,1
PID_3DTETC4,?,?,1,0,1
PID_TZNQ3AE,1,2019,1,1,1
PID_52DMT66,?,?,1,0,1
PID_DM2SFU6,?,?,0,1,1
PID_KWIUR7T,?,?,1,0,1
PID_S2R9QO6,1,2018,0,1,1
PID_EMP7YC8,1,2018,0,1,1
PID_D9WYC4V,1,2018,0,1,1
PID_G1D5GJV,?,?,1,0,1
PID_XA9ARDG,?,?,0,1,1
PID_XDWKODD,?,?,0,1,1
PID_C83RABU,1,2018,0,1,1
PID_AATI785,1,2019,1,1,1
PID_OWY5VR9,?,?,0,1,1
PID_1B0UCIC,?,?,1,0,1
PID_KBLLEGK,?,?,1,1,1
PID_VRZAGFB,1,2018,0,1,1
PID_M6ALKQN,?,?,0,1,1
PID_OY62C93,1,2019,1,1,1
PID_CK6CR1A,?,?,1,0,1
PID_EBWNUXY,1,2019,0,1,1
PID_LG50O68,?,?,1,0,1
PID_5IK6IOF,?,?,0,1,1
PID_81ZBD3Y,?,?,0,1,1
PID_O0YJ42S,1,2018,0,1,1
PID_KJP220G,?,?,1,0,1
PID_RD997NH,?,?,1,0,1
PID_QNTLVDE,?,?,1,1,1
PID_QX27OBA,1,2019,0,1,1
PID_95E2TS5,1,2018,0,1,1
PID_44N9YB7,?,?,1,0,1
PID_3VGCL0D,1,2019,0,1,1
PID_ETX7BZL,1,2019,1,0,1
PID_FC3087G,1,2019,1,0,1
PID_1DZ4LG8,1,2019,0,1,1
PID_7GVUNAW,?,?,1,1,1
PID_ICWTS4B,?,?,0,1,1
PID_5VNZ1Q2,?,?,1,0,1
PID_7V31WEC,?,?,1,0,1
PID_ZVOUDKZ,?,?,0,1,1
PID_A3HUI3W,?,?,1,1,1
PID_P6ZHDEZ,1,2019,1,0,1
PID_7LX0G7C,1,2018,1,1,1
PID_3V3Q5DA,1,2018,0,1,1
PID_LVBWA9Z,?,?,1,0,1
PID_GFCCOVJ,1,2019,0,0,1
PID_K1AJZOU,?,?,1,1,1
PID_7YNEZC2,1,2018,0,1,1
PID_S1XXBE7,?,?,0,1,1
PID_WRNCYYU,?,?,0,1,1
PID_2T2QLPX,?,?,1,1,1
PID_1LAW9W2,?,?,1,0,1
PID_RC2GJPV,1,2019,1,0,1
PID_C0KETUX,1,2018,0,1,1
PID_BE56VVB,1,2019,1,0,1
PID_YULJGFK,1,2019,0,1,1
PID_EK2T47V,1,2019,0,1,1
PID_2JHONW1,?,?,1,1,1
PID_RJANBPA,?,?,1,0,1
PID_0NOOYID,?,?,1,0,1
PID_C1J6MYN,?,?,1,0,1
PID_BZPXW8U,?,?,1,0,1
PID_IZZQXYU,?,?,1,0,1
PID_4MB7ZNE,?,?,1,1,1
PID_9XECD2P,1,2019,0,1,1
PID_WZ9J8Y8,?,?,1,0,1
PID_TZMZ16H,?,?,1,0,1
PID_20WFFT8,1,2018,0,1,1
PID_YP55P6M,1,2018,0,1,1
PID_S2HZRQD,1,2019,0,1,1
PID_CXVG7ZI,1,2019,0,1,1
PID_M00NRPO,1,2019,1,1,1
PID_DJ464IE,?,?,1,0,1
PID_YZ29BTJ,?,?,0,1,1
PID_4TZ9O6J,?,?,0,1,1
PID_EE0SE2Y,?,?,1,0,1
PID_74CYR7F,?,?,1,1,1
PID_QI8UZOB,1,2018,0,1,1
PID_23FH2B4,1,2018,0,1,1
PID_S2OYF35,1,2019,1,1,1
PID_QNF20GU,?,?,1,1,1
PID_O7859OJ,?,?,1,0,1
PID_4NIXSQI,1,2019,0,1,1
PID_8ESDR91,?,?,1,1,1
PID_VUJD8JZ,?,?,0,1,1
PID_7CL5EW5,?,?,0,1,1
PID_U5BCBCL,1,2019,1,0,1
PID_ZFD14GB,1,2018,0,1,1
PID_D3IJE8K,?,?,1,1,1
PID_YYLJDPC,1,2019,0,1,1
PID_84Y2GVT,1,2018,0,1,1
PID_ADBOV6M,1,2018,0,1,1
PID_DNFJX77,?,?,1,1,1
PID_F5FEOV5,?,?,0,1,1
PID_KY4J3AY,?,?,1,1,1
PID_IH7D9EG,1,2019,0,1,1
PID_4H2JRGH,1,2019,1,1,1
PID_JJHU6AP,?,?,1,1,1
PID_KXV5ZDD,1,2018,0,1,1
PID_LILT98F,1,2019,1,1,1
PID_7D2O05G,?,?,0,1,1
PID_NJFYWY4,?,?,0,1,1
PID_DZF88GE,?,?,1,1,1
PID_HX0W9LJ,?,?,0,1,1
PID_P2IN1IE,1,2018,0,1,1
PID_C69IHVD,?,?,0,1,1
PID_BHK75UA,?,?,0,1,1
PID_J76RJ30,?,?,1,0,1
PID_JHZ7WBI,?,?,1,1,1
PID_9NVDBZP,?,?,1,0,1
PID_DZ608I2,1,2018,0,1,1
PID_L21Q818,1,2019,1,1,1
PID_743VDW1,?,?,1,1,1
PID_4H3I1EV,?,?,1,0,1
PID_G6CEB32,?,?,1,1,1
PID_ADLLOH1,1,2018,0,1,1
PID_G7RB7AV,?,?,1,1,1
PID_VF0DX9A,1,2019,1,1,1
PID_0QCJZ11,1,2019,1,1,1
PID_MMF17T1,?,?,1,0,1
PID_Y84YGS5,1,2019,1,1,1
PID_XFJFIZP,?,?,1,0,1
PID_F23HA63,1,2019,1,0,1
PID_YF3HK9D,?,?,0,1,1
PID_37WOJUD,1,2019,1,1,1
PID_5I717FW,?,?,0,1,1
PID_DRS5TAP,1,2018,0,1,1
PID_48B02YX,1,2019,1,1,1
PID_CQ1WS3D,?,?,1,0,1
PID_BXF5Z90,?,?,1,0,1
PID_P5H050J,1,2019,1,0,1
PID_R9IULTQ,?,?,0,1,1
PID_IZY54KC,?,?,0,1,1
PID_RYCA8T1,?,?,1,0,1
PID_XPU9AWP,?,?,1,0,1
PID_QT71X73,1,2019,1,1,1
PID_H1YGQNX,?,?,1,0,1
PID_X3HXELV,1,2019,1,1,1
PID_X0O6PH9,1,2018,0,1,1
PID_1P3ZRFL,?,?,1,0,1
PID_9T7D19B,1,2019,1,0,1
PID_2JE54NF,?,?,1,0,1
PID_HCMY1K7,?,?,1,1,1
PID_ZKAF9B9,?,?,1,0,1
PID_6KUZNQJ,?,?,1,1,1
PID_SV6N8VD,1,2017,0,1,1
PID_8ZKGDEL,?,?,1,1,1
PID_MRULERC,1,2019,0,1,1
PID_NT57ZH2,?,?,0,1,1
PID_8FYQATF,1,2018,0,1,1
PID_4W95FLP,?,?,1,1,1
PID_O8Y7OQ9,1,2019,1,0,1
PID_J1NKQ1K,1,2018,0,1,1
PID_K8ODZBN,?,?,0,1,1
PID_NG0QGRP,?,?,1,0,1
PID_668Z2VE,1,2018,0,1,1
PID_OZEO35V,?,?,0,1,1
PID_4S3TXRE,1,2019,0,1,1
PID_8VRV6HM,?,?,1,1,1
PID_XXEC4ZT,?,?,1,0,1
PID_DY7RH67,?,?,0,1,1
PID_9WA96EQ,1,2019,1,1,1
PID_NV3II93,1,2018,0,1,1
PID_81VWSIP,?,?,1,1,1
PID_VQGJ1S8,?,?,0,1,1
PID_OI7WO4R,?,?,0,0,1
PID_W8TINKD,1,2018,0,1,1
PID_5NLBBCZ,?,?,1,0,1
PID_WCYH9AX,1,2018,0,1,1
PID_UONXAXD,1,2019,1,1,1
PID_EL3RP97,?,?,0,1,1
PID_ZUYEUZA,?,?,0,1,1
PID_0JD2CBL,1,2018,0,1,1
PID_Z6CZCP2,?,?,1,0,1
PID_SPJB8V3,1,2018,0,1,1
PID_ODOR1MS,1,2017,0,1,1
PID_RT0I99B,1,2019,1,1,1
PID_D8SZVNG,?,?,1,0,1
PID_VZ9UZS7,?,?,0,1,1
PID_8FCCMR1,1,2019,1,1,1
PID_T0YUGWQ,?,?,1,0,1
PID_O93MET8,1,2019,0,0,1
PID_BIUVSL6,?,?,0,1,1
PID_6R79IGZ,?,?,0,1,1
PID_U5SWP4H,?,?,0,1,1
PID_24F30VV,?,?,0,1,1
PID_CP81GLU,?,?,1,0,1
PID_EB424PB,?,?,1,0,1
PID_1XOS461,?,?,0,1,1
PID_5Z77U1W,?,?,1,0,1
PID_IRZJ6O8,?,?,0,1,1
PID_SRQ729B,1,2017,0,1,1
PID_H4CLBGM,?,?,1,0,1
PID_46EQK4Z,1,2017,0,1,1
PID_DEZS6AA,1,2019,1,1,1
PID_645WLLW,?,?,1,0,1
PID_RHB99OL,1,2018,0,1,1
PID_VCBKOF6,1,2019,1,1,1
PID_9R6YEZH,?,?,1,0,1
PID_YPCCP5X,?,?,1,1,1
PID_NZLX7TN,?,?,0,1,1
PID_4PQ8RSU,?,?,0,1,1
PID_0FETXG3,?,?,0,1,1
PID_ZWO69GW,?,?,1,0,1
PID_OWUAJ86,?,?,1,0,1
PID_A7Y42BP,?,?,0,1,1
PID_Q70PCWZ,?,?,1,0,1
PID_BFS6H74,1,2018,0,1,1
PID_X5VI7AK,?,?,1,0,1
PID_FQF2OZZ,1,2017,0,1,1
PID_JVRWQD8,?,?,1,1,1
PID_57TB5BL,?,?,1,1,1
PID_GA1J6IM,1,2019,0,1,1
PID_75MPX6R,?,?,1,1,1
PID_JV3HW3S,?,?,1,0,1
PID_M30YHQ7,1,2019,1,1,1
PID_7XHDW37,1,2018,0,1,1
PID_2PRI2ZN,1,2018,0,1,1
PID_QX1JI6D,?,?,0,1,1
PID_1H65ZQF,?,?,1,0,1
PID_5ZMSQMA,1,2019,0,1,1
PID_RU5566J,?,?,0,1,1
PID_D9DNEQA,?,?,0,1,1
PID_JGXWONT,?,?,1,1,1
PID_X2PSVJS,1,2019,1,1,1
PID_CE50TMK,?,?,1,0,1
PID_QLHDWQQ,?,?,1,0,1
PID_0SGUTOY,?,?,1,0,1
PID_N9KRZT7,?,?,0,1,1
PID_FDAF86Y,?,?,1,0,1
PID_RADLGPJ,?,?,0,1,1
PID_XFCZ4BU,?,?,1,0,1
PID_WHE7NAT,?,?,1,0,1
PID_JCJLS7S,?,?,1,1,1
PID_XAV2HZS,?,?,0,1,1
PID_RQDQDOY,1,2019,0,1,1
PID_B9ZTJ8P,?,?,1,1,1
PID_ZTNUVTV,?,?,0,1,1
PID_XSK0EZ8,1,2018,0,1,1
PID_OUOPIG3,?,?,1,0,1
PID_JRZ9JCD,1,2019,1,1,1
PID_5HTZPAT,1,2018,0,1,1
PID_11XQD6E,?,?,1,1,1
PID_A69F7JB,?,?,1,0,1
PID_18SD5RT,?,?,1,0,1
PID_N7BLLUP,1,2019,1,0,1
PID_IHDXTJQ,?,?,0,1,1
PID_1OFP2S3,?,?,0,1,1
PID_OYQSIRO,1,2019,0,1,1
PID_EUK1HBH,?,?,1,1,1
PID_5QGVTZ1,?,?,1,0,1
PID_A1KV08X,?,?,1,1,1
PID_AUQH39H,?,?,0,1,1
PID_430U65Y,?,?,0,1,1
PID_S4KWPXV,?,?,1,1,1
PID_QMP8V1Y,1,2018,0,1,1
PID_X6BYVKQ,1,2018,0,1,1
PID_J6TGLO1,?,?,1,0,1
PID_SXWM1IP,?,?,1,1,1
PID_U639VEP,1,2019,0,1,1
PID_EV5AV83,?,?,0,1,1
PID_11KB92U,1,2019,1,1,1
PID_CSDY3J7,1,2019,1,1,1
PID_41Q6F06,?,?,1,0,1
PID_E1IFW0J,1,2019,0,1,1
PID_O6QRC3B,?,?,0,1,1
PID_0WL0DVS,?,?,0,1,1
PID_O520UPO,?,?,0,1,1
PID_4RCABYO,?,?,0,1,1
PID_HLM2BKE,1,2018,0,1,1
PID_2Z4RP6H,?,?,0,1,1
PID_QJ1WSS8,1,2019,1,1,1
PID_AVCZ3UD,1,2019,0,1,1
PID_Z0QS0TG,?,?,0,1,1
PID_GYEKEG2,?,?,1,0,1
PID_OZ9BQZF,1,2018,0,1,1
PID_VUFLGHQ,?,?,1,0,1
PID_4UMJUTT,?,?,0,1,1
PID_2XX6OH0,?,?,1,0,1
PID_ETWB24P,?,?,1,0,1
PID_KWDOVYG,?,?,1,1,1
PID_HNQDMXQ,1,2017,0,1,1
PID_8169KFM,1,2018,0,1,1
PID_6UXJT0O,1,2019,1,1,1
PID_2PQBHMI,?,?,1,0,1
PID_FWLGGPD,?,?,0,1,1
PID_3XQ1TLM,1,2019,0,1,1
PID_3MO8INJ,?,?,1,0,1
PID_60WIQFL,1,2019,1,1,1
PID_P0MREPS,1,2019,1,1,1
PID_1D72T7I,1,2018,0,1,1
PID_TK1QYBQ,?,?,0,1,1
PID_DATCRI0,?,?,0,1,1
PID_UKUOZ5L,1,2019,1,1,1
PID_MEUWMPI,?,?,0,1,1
PID_N5DT8F2,1,2019,0,1,1
PID_W4XFQBG,1,2018,0,1,1
PID_57DLHBV,?,?,0,1,1
PID_JJUT92J,?,?,0,1,1
PID_H02BLXV,?,?,1,0,1
PID_JTQXPMA,1,2019,1,1,1
PID_NJUDQWQ,?,?,1,0,1
PID_JI1BNH7,?,?,1,1,1
PID_P17T36B,?,?,0,1,1
PID_ONHA8ZO,?,?,1,0,1
PID_Y1EYMP7,?,?,1,1,1
PID_29T8L9I,1,2019,0,1,1
PID_YPJQKPW,?,?,0,1,1
PID_XRS49KQ,?,?,0,1,1
PID_4R38O1U,1,2018,0,1,1
PID_J9KF8K6,1,2019,0,1,1
PID_T78E7O5,?,?,1,0,1
PID_X3XHL65,?,?,0,1,1
PID_PNB2K13,1,2018,0,1,1
PID_WZDUADF,?,?,0,1,1
PID_GUJM623,?,?,0,1,1
PID_XYYO5MX,?,?,1,0,1
PID_P9T3B5F,?,?,1,0,1
PID_V4ZW2IW,?,?,0,1,1
PID_HJVOYY9,?,?,0,1,1
PID_BS6K1AZ,1,2018,0,1,1
PID_Q9K1GA7,1,2019,0,1,1
PID_89SK7Y3,1,2018,0,1,1
PID_MCZEWAA,?,?,1,1,1
PID_PGW6V1J,?,?,1,0,1
PID_57S3O4S,?,?,1,0,1
PID_7MVGM09,?,?,0,1,1
PID_AXQLOL2,1,2019,1,0,1
PID_P9F5X5I,?,?,0,1,1
PID_NP0KMGO,1,2019,1,0,1
PID_MDB429I,?,?,0,1,1
PID_5LESWWX,1,2019,1,0,1
PID_BTM3BZE,1,2019,0,1,1
PID_9KMTDCJ,?,?,0,1,1
PID_DC9CIL6,?,?,0,1,1
PID_VNVK7D3,1,2019,1,1,1
PID_G8Q772Y,?,?,0,1,1
PID_32UUKG7,?,?,0,1,1
PID_H36VJM5,?,?,1,1,1
PID_A9JG6I4,1,2019,0,1,1
PID_NV3VDOW,?,?,1,0,1
PID_MFOXXUZ,?,?,1,0,1
PID_F2DHWGV,?,?,1,1,1
PID_YUI0YWM,?,?,0,1,1
PID_E8PW5JD,?,?,1,0,1
PID_7OP5Q5W,?,?,1,0,1
PID_WA5KUK4,?,?,1,0,1
PID_UDAGNGF,1,2019,0,1,1
PID_ET06V6Z,?,?,0,1,1
PID_YFCOE3F,?,?,0,1,1
PID_2QKSU14,?,?,1,0,1
PID_QDQIL9P,?,?,1,0,1
PID_67WH554,?,?,0,1,1
PID_DBA351V,?,?,0,1,1
PID_09DVC3Q,?,?,1,0,1
PID_6FQX3Z1,1,2019,0,1,1
PID_JCFOZYT,?,?,1,0,1
PID_0QEFALU,1,2017,0,1,1
PID_ZKMCDNP,1,2018,0,1,1
PID_NU8N1Q3,?,?,1,0,1
PID_703WWJ3,?,?,0,1,1
PID_YWEL2YF,?,?,0,1,1
PID_0LUDZ7Q,1,2019,1,0,1
PID_HD0Y0LN,1,2019,1,1,1
PID_V48OWZT,?,?,1,0,1
PID_5MHV02W,1,2018,0,1,1
PID_RTP7MF9,?,?,1,0,1
PID_EZD21DQ,?,?,1,0,1
PID_WDF7HUN,1,2018,0,1,1
PID_BAOYBHH,?,?,0,1,1
PID_REKIAGL,1,2018,0,1,1
PID_QTDVWRF,?,?,0,1,1
PID_MYF4J8Y,1,2019,1,1,1
PID_TB9TLNV,?,?,0,1,1
PID_5UJ3Y9Y,?,?,1,0,1
PID_GLPKDAU,?,?,1,0,1
PID_30YKPJ2,1,2019,0,1,1
PID_1TLYCVB,1,2019,1,1,1
PID_O0CS154,?,?,1,0,1
PID_GSDX67B,?,?,1,0,1
PID_FP8436D,1,2019,1,0,1
PID_83URVYS,?,?,0,1,1
PID_4GZ0IUD,?,?,1,0,1
PID_CH00E22,1,2019,1,0,1
PID_XAQIIRY,?,?,0,1,1
PID_SSNAOZ0,1,2019,1,1,1
PID_WWCP978,1,2019,1,1,1
PID_F1MPAD3,?,?,0,1,1
PID_48WMPZS,1,2019,1,1,1
PID_9CIAH4S,1,2019,1,1,1
PID_0Z78NUS,1,2018,0,1,1
PID_YZ01RFR,?,?,0,1,1
PID_N7SPVXL,1,2019,1,0,1
PID_84FXKZ1,1,2019,1,1,1
PID_N7R0CMI,?,?,0,1,1
PID_EZKYXEZ,?,?,0,1,1
PID_7P5EV1T,1,2019,1,1,1
PID_W3PV6OY,1,2019,0,1,1
PID_GK5TRNX,1,2018,0,1,1
PID_7TA8E9V,?,?,0,1,1
PID_7Y6OJWK,?,?,0,1,1
PID_739JF9U,1,2019,1,1,1
PID_BBWQNQN,?,?,1,0,1
PID_VMXP7AI,1,2019,1,1,1
PID_SVRA3LK,?,?,1,0,1
PID_8PKWXGY,?,?,1,1,1
PID_V8027YQ,?,?,1,1,1
PID_ROPFMNK,1,2019,0,1,1
PID_ZKVFE30,?,?,1,0,1
PID_FFIGBAJ,?,?,1,0,1
PID_01DL1HB,?,?,1,0,1
PID_YN4BYAW,1,2019,1,1,1
PID_JKG9BUT,?,?,1,0,1
PID_ALDOXD6,1,2018,0,1,1
PID_1H57WY3,1,2017,0,1,1
PID_2MGBQS5,1,2019,1,1,1
PID_GLJVC1E,1,2018,0,1,1
PID_NXJRGBJ,1,2018,0,1,1
PID_39ZDIFP,1,2019,0,1,1
PID_BGKEJ8N,?,?,1,1,1
PID_QQJKIUK,?,?,1,0,1
PID_5GZDZO5,?,?,1,0,1
PID_YUF7JRU,1,2019,1,1,1
PID_T3IA3NF,1,2018,0,1,1
PID_045EOPY,1,2019,1,1,1
PID_AW8CCXR,?,?,1,1,1
PID_EXVJTW5,1,2019,1,0,1
PID_P2KRCKX,1,2019,0,1,1
PID_D5EW1DU,?,?,1,1,1
PID_CNSIRQK,1,2019,1,1,1
PID_255XQHO,1,2018,0,1,1
PID_8DDSXIX,1,2019,1,0,1
PID_ODWEX6Y,?,?,1,1,1
PID_SYMTHHV,1,2019,0,1,1
PID_GFMZ1NJ,?,?,1,0,1
PID_20ZEDYX,1,2019,1,1,1
PID_0P1AMOR,1,2018,0,1,1
PID_QSP3VPZ,?,?,0,1,1
PID_KWHFOOL,?,?,1,0,1
PID_OQPE3CM,1,2019,1,1,1
PID_386Y723,?,?,0,1,1
PID_DPWCT7E,?,?,0,1,1
PID_4VP8XF6,?,?,0,1,1
PID_3Q16FAX,?,?,1,1,1
PID_GA2E3MV,1,2019,1,1,1
PID_WLX0UXX,?,?,1,0,1
PID_A5D9GGX,1,2018,0,1,1
PID_KUEU38C,1,2019,0,1,1
PID_28LE1YH,?,?,1,1,1
PID_R2XM7AC,?,?,1,0,1
PID_BCEP18I,?,?,0,1,1
PID_6BGGE3I,?,?,1,1,1
PID_R95GJSO,?,?,1,0,1
PID_CD993M2,1,2019,1,1,1
PID_N41BUJI,?,?,1,0,1
PID_G1BEZ97,?,?,1,1,1
PID_M0YJNA8,?,?,1,0,1
PID_5A76P8A,?,?,1,0,1
PID_UCLL3OU,?,?,1,1,1
PID_R9VNCI7,?,?,1,0,1
PID_T42C65H,?,?,0,1,1
PID_6KFXACJ,1,2019,1,1,1
PID_ICMVOD6,?,?,1,1,1
PID_EV20ZTG,?,?,1,0,1
PID_VLB4AKW,?,?,0,1,1
PID_BJ74JMY,?,?,1,0,1
PID_9IHD3ZW,?,?,0,1,1
PID_OAL08UF,1,2019,1,1,1
PID_29Y6KNT,?,?,1,0,1
PID_DYUQW7H,1,2018,0,1,1
PID_DPIYJGZ,?,?,0,1,1
PID_T9U0IEG,1,2019,0,1,1
PID_M2Y598P,?,?,0,1,1
PID_GO1EO9D,?,?,1,1,1
PID_QQ7K4Z7,?,?,1,0,1
PID_ON6LJQV,1,2019,0,1,1
PID_PN8ECR7,1,2018,0,1,1
PID_IL0AJN6,?,?,1,0,1
PID_E1Q8V8L,?,?,1,0,1
PID_XGHK8W6,?,?,1,1,1
PID_7J7SSDX,1,2018,0,1,1
PID_GFK69VM,?,?,1,0,1
PID_PAFVWA3,1,2018,0,1,1
PID_J604KMU,1,2019,1,1,1
PID_AQKTE0V,?,?,1,1,1
PID_PNQCU47,?,?,1,0,1
PID_XOODXN5,1,2018,0,1,1
PID_2X2LYKX,?,?,1,0,1
PID_MWW2O7M,1,2019,1,1,1
PID_MX54H8J,?,?,1,0,1
PID_FAYI8LY,?,?,1,0,1
PID_JHDKJJ1,?,?,0,1,1
PID_W1OU3E3,?,?,1,1,1
PID_AP0HUF1,?,?,0,1,1
PID_JROGXJ2,?,?,1,0,1
PID_N371YDO,1,2018,1,1,1
PID_KE4CDFT,1,2018,0,1,1
PID_H9LV770,?,?,0,1,1
PID_Q6V0PY7,?,?,1,0,1
PID_M6BPQ2R,?,?,1,0,1
PID_ZDKKG8D,?,?,0,1,1
PID_01AH5OW,1,2019,1,1,1
PID_RPP2HU8,?,?,1,0,1
PID_VY0XXI9,1,2019,0,1,1
PID_17DA5XC,?,?,1,1,1
PID_MPE5QAD,?,?,0,1,1
PID_1UVRGOZ,1,2017,0,1,1
PID_E3J3QGS,1,2018,1,1,1
PID_6TLUBFX,?,?,0,1,1
PID_65PJRXM,?,?,1,1,1
PID_6ZV19FV,?,?,0,1,1
PID_IAND9TU,?,?,1,0,1
PID_0SL5THH,?,?,0,1,1
PID_Y3877SD,?,?,0,1,1
PID_2XSL7IM,1,2018,0,1,1
PID_MI8QKCC,?,?,0,1,1
PID_ZYPO9E9,?,?,0,1,1
PID_B103CSJ,?,?,1,1,1
PID_F8NTNF2,?,?,1,1,1
PID_34CISBR,1,2019,0,1,1
PID_6ZL5IE0,?,?,0,1,1
PID_WB4QMSI,?,?,0,1,1
PID_XJKZ1IG,1,2018,0,1,1
PID_8Q7MBPP,?,?,0,1,1
PID_JPBDKB6,1,2018,0,1,1
PID_S9M8YDM,?,?,1,0,1
PID_MW9F1XL,1,2019,1,0,1
PID_5B4FW65,?,?,1,1,1
PID_WBOIMYT,?,?,0,1,1
PID_01L6R2X,?,?,0,1,1
PID_HQU972T,?,?,0,1,1
PID_ZPK3USR,?,?,0,1,1
PID_F1P3NYO,?,?,1,0,1
PID_MUACFQE,?,?,0,1,1
PID_0FD1NLE,1,2019,1,1,1
PID_LAE60IF,?,?,1,1,1
PID_2O7CQ0H,1,2019,1,1,1
PID_PLX1SZ7,?,?,1,0,1
PID_USV5KYH,1,2018,0,1,1
PID_N7OLXHR,1,2018,0,1,1
PID_YFDQP6Q,1,2018,0,1,1
PID_IK4W004,?,?,1,0,1
PID_UX648VR,?,?,1,0,1
PID_0LJAD6K,?,?,1,1,1
PID_JRT0BUH,?,?,1,0,1
PID_CIUXAE4,?,?,0,1,1
PID_OLY1FM6,1,2019,0,1,1
PID_8FV4RSD,?,?,1,0,1
PID_JWO74HZ,?,?,1,1,1
PID_4GK63I4,?,?,0,1,1
PID_TZ0M3TJ,1,2019,0,1,1
PID_0XS3GQK,1,2017,0,1,1
PID_BMC8Z3O,1,2019,1,1,1
PID_Y7TM07H,1,2018,0,1,1
PID_AX63VMN,1,2019,1,0,1
PID_IDFC5FQ,?,?,1,0,1
PID_08HY4YS,1,2018,0,1,1
PID_HBKRMAA,?,?,0,1,1
PID_2SMVGA0,1,2019,0,1,1
PID_U0CBKNJ,?,?,1,0,1
PID_LLAM4AI,?,?,0,1,1
PID_F0175A9,?,?,1,0,1
PID_NX7J71V,?,?,1,0,1
PID_T7W4EV9,1,2019,0,1,1
PID_90QM5PW,1,2017,0,1,1
PID_AVP9Q5O,?,?,1,0,1
PID_E8Y0NMC,1,2019,1,1,1
PID_77O3B93,1,2018,0,1,1
PID_03YY27A,?,?,0,1,1
PID_7S4X5SM,?,?,1,1,1
PID_LFA7W21,?,?,1,0,1
PID_NW4PLGY,1,2019,0,1,1
PID_EL1ZBFR,?,?,1,0,1
PID_I9B7KSI,1,2018,0,1,1
PID_4XGV2XX,?,?,0,1,1
PID_LN36X9H,1,2019,1,1,1
PID_V8RDSZT,?,?,1,1,1
PID_I6BSNKE,1,2018,0,1,1
PID_HFEZ26W,?,?,0,1,1
PID_9XLOOBX,?,?,1,0,1
PID_ULTWNAG,?,?,1,0,1
PID_HX90SN6,?,?,1,0,1
PID_B0PYJ52,?,?,1,0,1
PID_SNCAQ3B,1,2018,0,1,1
PID_AESYJR9,?,?,0,1,1
PID_S0D7JZV,?,?,0,1,1
PID_0GBP7B3,?,?,0,1,1
PID_DRXU362,?,?,0,1,1
PID_F39WGTX,?,?,0,1,1
PID_T55WRPI,?,?,1,0,1
